"x","y","species","img"
501619.453253396,4209949.0961226,"COW","2017May20"
501622.060467055,4209944.30348,"COW","2017May20"
501623.013263589,4209918.84000513,"COW","2017May20"
501630.59807475,4209904.16246418,"COW","2017May20"
501639.838264191,4209905.36260591,"COW","2017May20"
501629.51341529,4209996.58037309,"COW","2017May20"
501575.606078432,4210024.72960608,"COW","2017May20"
501572.880394749,4210029.82181381,"COW","2017May20"
501595.980294245,4210034.02031528,"COW","2017May20"
501566.483789946,4210027.1244302,"COW","2017May20"
501544.331124838,4210025.32277202,"COW","2017May20"
501526.085452364,4210036.10395151,"COW","2017May20"
501557.353101748,4210073.55643152,"COW","2017May20"
501593.840548069,4210071.76604172,"COW","2017May20"
501559.726917535,4210049.8906511,"COW","2017May20"
501553.080992085,4210112.35026823,"COW","2017May20"
501559.950760443,4210118.34303083,"COW","2017May20"
501570.375097487,4210120.89139763,"COW","2017May20"
501569.193483093,4210105.16360858,"COW","2017May20"
501577.946967555,4210171.67041745,"COW","2017May20"
502191.434813013,4211176.27998009,"COW","2017May20"
502186.46892622,4211142.8762468,"COW","2017May20"
502183.861843533,4211147.36914476,"COW","2017May20"
502195.946626271,4211136.2881849,"COW","2017May20"
502203.282422993,4211166.09768622,"COW","2017May20"
502207.782664034,4211169.09463411,"COW","2017May20"
502207.784447941,4211162.50402633,"COW","2017May20"
502207.668188374,4211154.41552117,"COW","2017May20"
502206.486373603,4211144.52928923,"COW","2017May20"
502214.661147343,4211137.94089669,"COW","2017May20"
502218.450664416,4211141.08744394,"COW","2017May20"
502222.831117603,4211149.0273235,"COW","2017May20"
502224.373078455,4211141.23884341,"COW","2017May20"
502227.924260197,4211149.62785925,"COW","2017May20"
502419.051529119,4210916.76425869,"COW","2017May20"
502420.702305613,4210942.2284534,"COW","2017May20"
502422.118214394,4210960.80240034,"COW","2017May20"
502423.775737311,4210963.49904982,"COW","2017May20"
502431.12393766,4210949.42130494,"COW","2017May20"
502410.040830221,4210944.92145357,"COW","2017May20"
502407.43391483,4210948.21598685,"COW","2017May20"
502432.538838755,4210971.29055682,"COW","2017May20"
502385.644985762,4210926.93990218,"COW","2017May20"
502384.460463677,4210926.93955584,"COW","2017May20"
502383.987005047,4210925.74112547,"COW","2017May20"
502383.039299723,4210926.04042155,"COW","2017May20"
502381.38096862,4210926.03993726,"COW","2017May20"
502382.566015832,4210924.24284532,"COW","2017May20"
502384.225222901,4210921.24760015,"COW","2017May20"
502384.225222901,4210921.24760015,"COW","2017May20"
502383.512145736,4210929.33586268,"COW","2017May20"
502383.512145736,4210929.33586268,"COW","2017May20"
502398.92035495,4210897.2860693,"COW","2017May20"
502393.627728634,4211172.32252976,"COW","2017May20"
502388.178301537,4211175.0170904,"COW","2017May20"
502390.29755895,4211218.75538704,"COW","2017May20"
502323.49614619,4211207.35230522,"COW","2017May20"
502310.703408017,4211208.54696356,"COW","2017May20"
502308.102466182,4211191.1709861,"COW","2017May20"
502300.52160145,4211191.76799065,"COW","2017May20"
502292.462987125,4211206.44480465,"COW","2017May20"
502305.015612524,4211216.63382865,"COW","2017May20"
502308.567526345,4211222.02714954,"COW","2017May20"
502326.560074699,4211262.47463601,"COW","2017May20"
502326.322923697,4211263.37328782,"COW","2017May20"
502323.00400967,4211271.76039018,"COW","2017May20"
502321.817746824,4211278.05108869,"COW","2017May20"
502321.343958387,4211278.05095383,"COW","2017May20"
502319.447867534,4211281.34571915,"COW","2017May20"
502338.634745389,4211286.74351488,"COW","2017May20"
502334.13924677,4211267.56954504,"COW","2017May20"
502309.97948393,4211255.28016777,"COW","2017May20"
502256.46726393,4211161.19922712,"COW","2017May20"
502269.259568282,4211161.80192225,"COW","2017May20"
502262.866740715,4211149.51764911,"COW","2017May20"
502267.133235281,4211141.1307872,"COW","2017May20"
502255.274161411,4211192.35450053,"COW","2017May20"
502220.925933452,4211185.75446709,"COW","2017May20"
502199.839766445,4211194.43637317,"COW","2017May20"
502191.796067424,4211154.29141144,"COW","2017May20"
502197.245281986,4211152.19586586,"COW","2017May20"
502213.116220217,4211156.69375309,"COW","2017May20"
502176.873104313,4211148.29595318,"COW","2017May20"
502210.511725225,4211151.60030418,"COW","2017May20"
502210.749516261,4211148.30506457,"COW","2017May20"
502229.475347464,4211108.46694095,"COW","2017May20"
502233.97232882,4211123.44682538,"COW","2017May20"
502234.682368357,4211125.84360455,"COW","2017May20"
502231.128315178,4211127.93964323,"COW","2017May20"
502230.179819877,4211131.2346878,"COW","2017May20"
502230.653371064,4211132.13353655,"COW","2017May20"
502234.207176124,4211130.93621685,"COW","2017May20"
502234.680480664,4211132.73378504,"COW","2017May20"
502232.310922374,4211134.83014782,"COW","2017May20"
502230.178099801,4211137.5257222,"COW","2017May20"
502231.836305926,4211137.82574884,"COW","2017May20"
502234.442597445,4211136.32859694,"COW","2017May20"
502233.968062349,4211139.02462478,"COW","2017May20"
502235.389616081,4211138.42586806,"COW","2017May20"
502235.626021704,4211140.2233714,"COW","2017May20"
502234.204304153,4211141.42127422,"COW","2017May20"
502235.625775379,4211141.12209061,"COW","2017May20"
502233.493199444,4211142.91894494,"COW","2017May20"
502234.914752464,4211142.32018813,"COW","2017May20"
502234.67752601,4211143.51841551,"COW","2017May20"
502234.914259969,4211144.11762656,"COW","2017May20"
502235.148202789,4211154.90232213,"COW","2017May20"
502234.909499174,4211161.49286493,"COW","2017May20"
502234.909499174,4211161.49286493,"COW","2017May20"
502234.434555051,4211165.68675824,"COW","2017May20"
502233.722714057,4211169.88058674,"COW","2017May20"
502234.668744082,4211175.5727349,"COW","2017May20"
502232.772336456,4211180.0658122,"COW","2017May20"
502232.060005692,4211186.05707947,"COW","2017May20"
501852.179065471,4210738.19020626,"COW","2017May20"
501845.782905072,4210736.39131917,"COW","2017May20"
502006.15492269,4209838.01067378,"COW","2017May20"
502006.152492254,4209847.89656531,"COW","2017May20"
501995.962862908,4209853.58594391,"COW","2017May20"
501985.531938769,4209877.24962657,"COW","2017May20"
501987.196538214,4209852.3855144,"COW","2017May20"
501989.101808245,4209812.2432658,"COW","2017May20"
501980.809748069,4209809.24552403,"COW","2017May20"
501978.440088856,4209810.44323906,"COW","2017May20"
501973.463618409,4209813.73733124,"COW","2017May20"
501930.555176162,4209910.48898325,"COW","2017May20"
501868.961206009,4209871.82978968,"COW","2017May20"
501876.543885428,4209868.53623245,"COW","2017May20"
501874.660723397,4209814.91232473,"COW","2017May20"
501869.923156347,4209809.81850571,"COW","2017May20"
501923.703372304,4209828.70407276,"COW","2017May20"
501848.83156847,4209828.3871932,"COW","2017May20"
501847.645123328,4209836.17580897,"COW","2017May20"
501847.648989648,4209819.10017858,"COW","2017May20"
501835.79265784,4209861.33722286,"COW","2017May20"
501835.78975982,4209874.21883956,"COW","2017May20"
501819.68005167,4209865.82720128,"COW","2017May20"
501782.00113603,4209894.27827351,"COW","2017May20"
501777.738927475,4209882.29444364,"COW","2017May20"
501832.211519294,4209982.06414404,"COW","2017May20"
501833.869301632,4209985.3598145,"COW","2017May20"
501839.31866443,4209985.66061359,"COW","2017May20"
501770.375881537,4209965.57400367,"COW","2017May20"
501782.685759814,4210014.1074371,"COW","2017May20"
501774.622290146,4210050.05438791,"COW","2017May20"
502020.872183776,4209728.07121183,"COW","2017May20"
502041.950779513,4209764.02515245,"COW","2017May20"
502042.183669281,4209780.20212342,"COW","2017May20"
502014.225093136,4209779.89560196,"COW","2017May20"
501985.083210918,4209773.89701165,"COW","2017May20"
501978.920355603,4209784.0809784,"COW","2017May20"
501975.84277808,4209773.29562413,"COW","2017May20"
501970.866503099,4209775.6910004,"COW","2017May20"
501972.998871254,4209775.99108815,"COW","2017May20"
501969.920921258,4209766.70359843,"COW","2017May20"
501951.676400678,4209767.89750436,"COW","2017May20"
501972.763526705,4209769.40043722,"COW","2017May20"
501925.854534553,4209749.31787768,"COW","2017May20"
501925.854534553,4209749.31787768,"COW","2017May20"
501936.045169052,4209739.73397091,"COW","2017May20"
501914.714343107,4209766.69045815,"COW","2017May20"
501846.486947228,4209719.04271683,"COW","2017May20"
501827.990165539,4209788.23978697,"COW","2017May20"
501799.794737939,4209787.63437467,"COW","2017May20"
501797.888149426,4209837.9621294,"COW","2017May20"
501801.918774195,4209825.6805468,"COW","2017May20"
501856.658850487,4209791.54155652,"COW","2017May20"
501631.212179924,4209202.53419184,"COW","2017May20"
501552.306508993,4209201.62008666,"COW","2017May20"
501568.652972906,4209219.29797111,"COW","2017May20"
501544.954341329,4209236.36906592,"COW","2017May20"
501522.916548138,4209242.35636809,"COW","2017May20"
501511.786289678,4209207.00477996,"COW","2017May20"
501482.400631324,4209225.27329339,"COW","2017May20"
501480.978527901,4209227.37004058,"COW","2017May20"
501483.348119925,4209227.0708987,"COW","2017May20"
501478.13562535,4209224.37380328,"COW","2017May20"
501478.84594408,4209227.36965389,"COW","2017May20"
501477.42378771,4209229.76597389,"COW","2017May20"
501474.105408053,4209235.45724562,"COW","2017May20"
501471.49886529,4209235.75634746,"COW","2017May20"
501462.494148627,4209238.45087873,"COW","2017May20"
501567.955980464,4209147.1009428,"COW","2017May20"
501571.273942422,4209144.10585929,"COW","2017May20"
501572.931942868,4209147.70104455,"COW","2017May20"
501579.564393842,4209159.68521192,"COW","2017May20"
501573.876821034,4209162.97940702,"COW","2017May20"
501589.044080882,4209152.19774792,"COW","2017May20"
501628.385998952,4209115.95727153,"COW","2017May20"
501695.7435059,4209959.26712919,"COW","2017May20"
501691.719007082,4209943.0893771,"COW","2017May20"
501705.935236361,4209941.89404671,"COW","2017May20"
501700.240541959,4209981.73600555,"COW","2017May20"
501697.397172722,4209982.63413122,"COW","2017May20"
501603.802445885,4210016.46689675,"COW","2017May20"
501567.324302052,4209968.52820064,"COW","2017May20"
501610.688164756,4209941.87468981,"COW","2017May20"
501608.555649521,4209942.4734142,"COW","2017May20"
501612.819436859,4209947.5669888,"COW","2017May20"
501612.818074992,4209954.45715673,"COW","2017May20"
501604.287616171,4209958.9490631,"COW","2017May20"
501603.579644491,4209944.56944248,"COW","2017May20"
501602.6316774,4209945.76754635,"COW","2017May20"
501604.052921466,4209947.56526078,"COW","2017May20"
501602.634266247,4209932.58635577,"COW","2017May20"
501637.23367838,4209896.94409543,"COW","2017May20"
501660.220817633,4209874.78037492,"COW","2017May20"
501665.672095129,4209866.09388351,"COW","2017May20"
501667.804818205,4209864.59645668,"COW","2017May20"
501669.93778729,4209861.90074049,"COW","2017May20"
501662.120934839,4209852.01325243,"COW","2017May20"
501673.489544152,4209872.98565036,"COW","2017May20"
501667.800226049,4209887.06439299,"COW","2017May20"
501680.362201819,4209865.49775038,"COW","2017May20"
501681.547433579,4209862.80184211,"COW","2017May20"
501690.077477032,4209861.00616941,"COW","2017May20"
501697.900021655,4209843.33301664,"COW","2017May20"
501684.156256971,4209850.51990811,"COW","2017May20"
501609.042038771,4209878.96413763,"COW","2017May20"
501672.046448987,4209977.8357364,"COW","2017May20"
501654.04502381,4209951.17011169,"COW","2017May20"
501638.882651884,4209944.57645663,"COW","2017May20"
501631.065781211,4209934.98856956,"COW","2017May20"
501624.668286203,4209936.4851559,"COW","2017May20"
501608.318067016,4209945.76866516,"COW","2017May20"
501607.606796152,4209948.16510523,"COW","2017May20"
501663.056832692,4209910.13050792,"COW","2017May20"
501600.501396625,4209934.98251732,"COW","2017May20"
501744.555266436,4209942.14187022,"COW","2017May20"
501759.47745958,4209963.4147241,"COW","2017May20"
501761.608686946,4209968.80748966,"COW","2017May20"
501733.896463927,4209927.16097209,"COW","2017May20"
501722.762932296,4209916.07443072,"COW","2017May20"
501734.115762024,4210010.14261249,"COW","2017May20"
501731.739648715,4210042.19637255,"COW","2017May20"
501602.361582123,4210114.63654905,"COW","2017May20"
501591.458920958,4210135.00535271,"COW","2017May20"
501700.675648948,4210167.68080218,"COW","2017May20"
501715.130052045,4210158.69664889,"COW","2017May20"
501712.052267619,4210147.91138799,"COW","2017May20"
501714.184107409,4210150.30841658,"COW","2017May20"
501707.306392825,4210182.96039136,"COW","2017May20"
501703.03959859,4210193.14496945,"COW","2017May20"
501720.098187167,4210193.44812051,"COW","2017May20"
501588.361194213,4210225.77525762,"COW","2017May20"
501586.22840536,4210228.17142396,"COW","2017May20"
501581.963063747,4210231.76546774,"COW","2017May20"
501583.149430552,4210222.77851814,"COW","2017May20"
501580.067841024,4210230.86638252,"COW","2017May20"
501544.041516509,4210303.68560247,"COW","2017May20"
501537.172287706,4210295.59584278,"COW","2017May20"
501509.680103384,4210345.02020469,"COW","2017May20"
501588.369527951,4210182.96632807,"COW","2017May20"
501757.865410154,4209747.66226995,"COW","2017May20"
501713.545457818,4209806.81840242,"COW","2017May20"
501070.166259886,4208727.35000281,"COW","2017May20"
501074.431412749,4208729.44756679,"COW","2017May20"
501124.195314422,4208725.26026105,"COW","2017May20"
501153.324472802,4208852.28284735,"COW","2017May20"
501152.84982425,4208857.37550461,"COW","2017May20"
501147.401956853,4208840.89827616,"COW","2017May20"
501147.402335838,4208838.20212812,"COW","2017May20"
501145.98004083,4208841.79679245,"COW","2017May20"
501150.24443899,4208848.68754856,"COW","2017May20"
501145.98264838,4208823.22332834,"COW","2017May20"
501153.80365278,4208815.13598604,"COW","2017May20"
501122.75735223,4208842.69228125,"COW","2017May20"
501107.111694534,4208886.72723146,"COW","2017May20"
501121.807022317,4208860.66647156,"COW","2017May20"
501019.905517518,4208915.17521294,"COW","2017May20"
501041.232591483,4208911.88261313,"COW","2017May20"
501058.535856809,4208873.53961833,"COW","2017May20"
501054.743000131,4208884.62329238,"COW","2017May20"
501020.854417839,4208906.78731438,"COW","2017May20"
501172.735129288,4208994.58233668,"COW","2017May20"
501173.445666289,4208996.97901546,"COW","2017May20"
501168.706628982,4208995.7800472,"COW","2017May20"
501169.180163742,4208998.47626377,"COW","2017May20"
501169.180163742,4208998.47626377,"COW","2017May20"
501163.020516558,4208989.18864924,"COW","2017May20"
501161.59913623,4208986.49229812,"COW","2017May20"
501164.205875375,4208985.29438119,"COW","2017May20"
501150.933790488,4209001.46939139,"COW","2017May20"
501152.11905719,4208998.17426567,"COW","2017May20"
501151.170032553,4209006.56215018,"COW","2017May20"
501142.164791704,4209011.95318269,"COW","2017May20"
501162.782745041,4208994.88048491,"COW","2017May20"
501159.227571645,4209000.27227673,"COW","2017May20"
502382.559716735,4212567.40280508,"COW","2017May20"
502334.700923827,4212615.32076166,"COW","2017May20"
502320.723386871,4212626.10142686,"COW","2017May20"
502313.851614319,4212636.584556,"COW","2017May20"
502315.508661687,4212639.88033809,"COW","2017May20"
502315.508661687,4212639.88033809,"COW","2017May20"
502320.009667471,4212637.18545363,"COW","2017May20"
502305.794062085,4212652.45968384,"COW","2017May20"
502341.318850985,4212664.15318655,"COW","2017May20"
502303.909555926,4212615.91114968,"COW","2017May20"
502313.150399672,4212603.6312417,"COW","2017May20"
502278.82842696,4212524.53410625,"COW","2017May20"
503114.990919003,4209902.94645531,"COW","2017May20"
503114.98977541,4209905.94218038,"COW","2017May20"
503112.37630193,4209924.81425414,"COW","2017May20"
503112.137197547,4209930.50604161,"COW","2017May20"
503105.265217946,4209932.90000407,"COW","2017May20"
503083.94416514,4209925.10303154,"COW","2017May20"
503080.861201687,4209932.59118097,"COW","2017May20"
503072.338032023,4209915.51233157,"COW","2017May20"
503046.512807146,4209914.00478606,"COW","2017May20"
503057.404018928,4209934.67936607,"COW","2017May20"
503059.299035603,4209935.87836658,"COW","2017May20"
503058.113920477,4209937.07621259,"COW","2017May20"
503053.138884296,4209935.57648677,"COW","2017May20"
503058.587225372,4209938.57425281,"COW","2017May20"
503063.087492914,4209942.47038426,"COW","2017May20"
503073.510514547,4209947.86660979,"COW","2017May20"
503073.506790887,4209957.75250325,"COW","2017May20"
503078.954092329,4209963.4464358,"COW","2017May20"
503078.242391009,4209965.8427479,"COW","2017May20"
503082.508191612,4209963.14820508,"COW","2017May20"
503083.690815867,4209968.54095832,"COW","2017May20"
503086.771841849,4209966.14554264,"COW","2017May20"
503081.793660645,4209973.03383028,"COW","2017May20"
503084.399574349,4209973.93353265,"COW","2017May20"
503087.478671523,4209976.63085037,"COW","2017May20"
503076.580701997,4209974.23015343,"COW","2017May20"
503071.132278591,4209971.53194774,"COW","2017May20"
503067.105332487,4209969.13385245,"COW","2017May20"
503064.974067563,4209966.13732585,"COW","2017May20"
503062.84088947,4209968.23353291,"COW","2017May20"
503061.892148687,4209970.92933005,"COW","2017May20"
503056.681884928,4209964.93592505,"COW","2017May20"
503055.260402913,4209964.6358201,"COW","2017May20"
503059.52754445,4209958.34639488,"COW","2017May20"
503061.659487832,4209959.54548483,"COW","2017May20"
503064.029150508,4209958.64765658,"COW","2017May20"
503065.449732905,4209961.34434331,"COW","2017May20"
503047.682035591,4209955.34623627,"COW","2017May20"
503045.551654423,4209949.95313458,"COW","2017May20"
503104.301757043,4209974.24065255,"COW","2017May20"
503108.804037515,4209972.74450373,"COW","2017May20"
503110.470556157,4209951.77505843,"COW","2017May20"
503107.509182038,4209951.02499868,"COW","2017May20"
503107.036514223,4209947.87930669,"COW","2017May20"
503106.208104502,4209945.63219702,"COW","2017May20"
503105.615601163,4209946.08133034,"COW","2017May20"
503105.141450341,4209946.83008132,"COW","2017May20"
503105.614917063,4209947.8787655,"COW","2017May20"
503108.577262564,4209946.08245809,"COW","2017May20"
503109.406813149,4209945.33384273,"COW","2017May20"
503110.354202313,4209946.23292151,"COW","2017May20"
503111.65693347,4209947.28192218,"COW","2017May20"
503111.063973086,4209948.92934522,"COW","2017May20"
503109.879537283,4209948.32974858,"COW","2017May20"
503109.523395972,4209950.27683457,"COW","2017May20"
503111.777684767,4209941.29051685,"COW","2017May20"
503110.593247907,4209940.69092011,"COW","2017May20"
503110.592277213,4209943.23728657,"COW","2017May20"
503110.710343997,4209944.28583557,"COW","2017May20"
503031.104703936,4210176.63011283,"COW","2017May20"
503016.5337434,4210126.37199081,"COW","2017May20"
502763.414529024,4213298.27369486,"COW","2017May20"
502779.286187346,4213287.49442367,"COW","2017May20"
502766.263672258,4213277.30447452,"COW","2017May20"
502757.965487109,4213303.66418315,"COW","2017May20"
502757.49049884,4213307.55848581,"COW","2017May20"
502766.013721998,4213315.94944871,"COW","2017May20"
502754.170654871,4213319.83990182,"COW","2017May20"
502751.328029218,4213321.63638647,"COW","2017May20"
502751.327523615,4213323.13425686,"COW","2017May20"
502752.037522326,4213324.63236711,"COW","2017May20"
502748.011533207,4213324.03186057,"COW","2017May20"
502747.778132078,4213313.84626212,"COW","2017May20"
502750.148403388,4213308.15515348,"COW","2017May20"
502751.570021663,4213306.35818863,"COW","2017May20"
502753.46581727,4213303.06351368,"COW","2017May20"
502665.113773877,4213341.08005836,"COW","2017May20"
502702.741916522,4213427.07022652,"COW","2017May20"
502794.914066428,4213297.08613855,"COW","2017May20"
502795.38712114,4213298.88374538,"COW","2017May20"
502791.83828224,4213288.09786147,"COW","2017May20"
502844.179419667,4213286.91766071,"COW","2017May20"
502843.722156646,4213239.88436933,"COW","2017May20"
502842.775852492,4213236.88829848,"COW","2017May20"
502836.381766004,4213235.38820062,"COW","2017May20"
502824.540831981,4213232.68792223,"COW","2017May20"
502822.174635686,4213226.39604713,"COW","2017May20"
502897.718277424,4213247.69231213,"COW","2017May20"
502895.344161109,4213263.86846914,"COW","2017May20"
502899.842243547,4213268.9628277,"COW","2017May20"
502901.259316605,4213280.04757349,"COW","2017May20"
502882.751498698,4212708.15430687,"COW","2017May20"
502887.7163855,4212733.61984035,"COW","2017May20"
502883.68926664,4212735.41585796,"COW","2017May20"
502876.109583314,4212736.61147579,"COW","2017May20"
502874.927014311,4212731.81787715,"COW","2017May20"
502872.557755443,4212733.9140589,"COW","2017May20"
502864.975440423,4212742.59903233,"COW","2017May20"
502827.321840716,4212725.80975161,"COW","2017May20"
502799.116272094,4212784.51649369,"COW","2017May20"
502809.53738284,4212785.41880005,"COW","2017May20"
503328.099300711,4214869.45329214,"COW","2017May20"
503276.526574586,4214751.39990953,"COW","2017May20"
503271.789505165,4214754.39375371,"COW","2017May20"
503374.973025591,4214895.23601294,"COW","2017May20"
503389.393482087,4214952.16122556,"COW","2017May20"
503385.839179663,4214958.15124533,"COW","2017May20"
503403.115517939,4214980.02741122,"COW","2017May20"
503414.014986562,4214962.65662765,"COW","2017May20"
503410.217487951,4214983.92485478,"COW","2017May20"
503343.701366677,4214932.96955124,"COW","2017May20"
503622.832504175,4213429.55423639,"COW","2017May20"
503644.614996114,4213443.04478641,"COW","2017May20"
503647.930500902,4213443.34584385,"COW","2017May20"
503668.532130663,4213449.34657455,"COW","2017May20"
503670.898958153,4213452.64295646,"COW","2017May20"
503670.898958153,4213452.64295646,"COW","2017May20"
503675.636930516,4213449.64934968,"COW","2017May20"
503673.034217831,4213444.25584067,"COW","2017May20"
503667.113704575,4213443.65402636,"COW","2017May20"
503681.3215548,4213448.1540442,"COW","2017May20"
503681.322907865,4213445.15830276,"COW","2017May20"
503683.212278487,4213456.84255041,"COW","2017May20"
503687.235423053,4213463.4350021,"COW","2017May20"
503694.107045178,4213455.64918416,"COW","2017May20"
503696.233769085,4213466.13524576,"COW","2017May20"
503700.97310323,4213460.14591214,"COW","2017May20"
503701.680738616,4213466.43729197,"COW","2017May20"
503700.731647668,4213470.33132579,"COW","2017May20"
503792.351340398,4213542.87040591,"COW","2017May20"
503774.600444468,4213518.59665169,"COW","2017May20"
503770.335440953,4213523.08829125,"COW","2017May20"
503768.681516359,4213514.69944754,"COW","2017May20"
503769.633682861,4213504.21478955,"COW","2017May20"
503762.992496388,4213525.78106594,"COW","2017May20"
503708.06876101,4213480.52018395,"COW","2017May20"
503710.419061623,4213520.06505203,"COW","2017May20"
503703.341820097,4213459.24826543,"COW","2017May20"
503704.525566008,4213460.147526,"COW","2017May20"
503703.57742585,4213461.94454039,"COW","2017May20"
503706.656634959,4213461.04721751,"COW","2017May20"
503707.841061653,4213460.44860782,"COW","2017May20"
503710.208688242,4213461.9475563,"COW","2017May20"
503709.023579964,4213464.04403641,"COW","2017May20"
503706.892648304,4213462.84477013,"COW","2017May20"
503706.891830822,4213464.64221504,"COW","2017May20"
503708.549236947,4213465.54169164,"COW","2017May20"
503705.94369066,4213466.43922917,"COW","2017May20"
503712.812735321,4213464.34533582,"COW","2017May20"
504091.733594884,4214895.89400902,"COW","2017May20"
504091.962108116,4214912.37074303,"COW","2017May20"
504076.077482807,4214951.90666771,"COW","2017May20"
504065.886499565,4214970.17564526,"COW","2017May20"
504038.630155736,4215022.28812614,"COW","2017May20"
504022.759464622,4215034.56284656,"COW","2017May20"
504009.019441779,4215047.73737121,"COW","2017May20"
504029.404709633,4215003.70991139,"COW","2017May20"
504265.854926506,4214740.68371292,"COW","2017May20"
504261.35161645,4214748.76987666,"COW","2017May20"
504264.664528889,4214752.9656578,"COW","2017May20"
504287.157527275,4214757.47108546,"COW","2017May20"
504230.325301304,4214761.03627567,"COW","2017May20"
504181.796716936,4214733.74991287,"COW","2017May20"
504168.299160889,4214734.34214567,"COW","2017May20"
504164.020948112,4214765.49574003,"COW","2017May20"
504158.80905694,4214770.28627525,"COW","2017May20"
504645.145974301,4212755.31207298,"COW","2017May20"
504641.115237647,4212762.7991257,"COW","2017May20"
504611.764338033,4212729.82933715,"COW","2017May20"
504607.979107015,4212722.03827489,"COW","2017May20"
504598.724122932,4212753.48831097,"COW","2017May20"
504559.705634368,4212642.62405022,"COW","2017May20"
504557.098893874,4212645.01918374,"COW","2017May20"
504541.920174848,4212680.95957976,"COW","2017May20"
504539.318122232,4212674.96665269,"COW","2017May20"
504515.383787768,4212696.82225571,"COW","2017May20"
504522.47342564,4212725.58528053,"COW","2017May20"
504534.54105796,4212746.86173206,"COW","2017May20"
504537.619295004,4212748.36131444,"COW","2017May20"
504548.760678421,4212731.59138369,"COW","2017May20"
504556.092544189,4212750.468635,"COW","2017May20"
504560.827898084,4212753.46702207,"COW","2017May20"
504557.258715452,4212782.82327172,"COW","2017May20"
504516.057672155,4212763.02846425,"COW","2017May20"
504509.923075578,4212720.48557158,"COW","2017May20"
504482.450342871,4212716.5759593,"COW","2017May20"
504483.387703149,4212734.85048335,"COW","2017May20"
504477.697168532,4212745.93159084,"COW","2017May20"
504455.446541224,4212721.35433921,"COW","2017May20"
504474.4100188,4212693.50435209,"COW","2017May20"
504485.778804924,4212693.81017348,"COW","2017May20"
504505.691355961,4212663.26461736,"COW","2017May20"
504425.826663403,4212745.90326619,"COW","2017May20"
504626.968607643,4212649.25257239,"COW","2017May20"
504539.936760444,4212840.03223218,"COW","2017May20"
504521.738999467,4213622.5097888,"COW","2017May20"
504489.021184144,4213687.49933421,"COW","2017May20"
504476.914512661,4213739.61861454,"COW","2017May20"
504473.833185702,4213744.41011253,"COW","2017May20"
504482.831950547,4213745.31378051,"COW","2017May20"
504468.863689056,4213737.51717534,"COW","2017May20"
504462.231502196,4213739.610562,"COW","2017May20"
504558.158006295,4214139.29599788,"COW","2017May20"
504646.235009958,4214168.70404997,"COW","2017May20"
504511.353619468,4214414.87860888,"COW","2017May20"
504504.003117917,4214432.24987471,"COW","2017May20"
504502.822415878,4214426.25772819,"COW","2017May20"
504399.281040582,4214534.64721316,"COW","2017May20"
504901.616090763,4215184.11277576,"COW","2017May20"
504902.794946157,4215192.50158712,"COW","2017May20"
504904.925249455,4215193.70116984,"COW","2017May20"
504891.665721275,4215193.39362164,"COW","2017May20"
504892.38002106,4215186.80339908,"COW","2017May20"
504892.147918063,4215179.01430796,"COW","2017May20"
504825.826896607,4215216.72120717,"COW","2017May20"
502969.50002583,4211300.27988359,"ELK","2015Apr25"
502966.500015644,4211303.57988874,"ELK","2015Apr25"
502960.500037904,4211298.47989394,"ELK","2015Apr25"
502958.700021468,4211299.37989093,"ELK","2015Apr25"
502956.600035319,4211302.67989339,"ELK","2015Apr25"
502953.599960468,4211298.17989396,"ELK","2015Apr25"
502942.500039729,4211274.47988742,"ELK","2015Apr25"
502890.90002454,4211211.2098913,"ELK","2015Apr25"
502869.000007283,4211210.00989087,"ELK","2015Apr25"
502867.199990783,4211194.40988539,"ELK","2015Apr25"
502859.099967311,4211195.90988955,"ELK","2015Apr25"
502873.500034785,4211197.40988643,"ELK","2015Apr25"
502874.400039095,4211192.00988738,"ELK","2015Apr25"
502894.499990826,4211174.30989335,"ELK","2015Apr25"
502901.399957025,4211172.50989099,"ELK","2015Apr25"
502903.499999885,4211167.10988957,"ELK","2015Apr25"
502901.999995619,4211164.40989124,"ELK","2015Apr25"
503158.800027165,4211093.48989434,"ELK","2015Apr25"
503154.900005375,4211090.18988541,"ELK","2015Apr25"
503152.199975335,4211093.78988771,"ELK","2015Apr25"
503150.100002994,4211088.98989322,"ELK","2015Apr25"
503148.900023206,4211086.58989375,"ELK","2015Apr25"
503151.600025997,4211083.28988511,"ELK","2015Apr25"
503146.800017356,4211088.6898896,"ELK","2015Apr25"
503144.100029989,4211088.08989085,"ELK","2015Apr25"
503142.000004344,4211085.68988948,"ELK","2015Apr25"
503141.100042248,4211090.48989108,"ELK","2015Apr25"
503133.899995876,4211091.98989121,"ELK","2015Apr25"
503141.700015113,4211097.08988396,"ELK","2015Apr25"
503141.700040997,4211102.48988885,"ELK","2015Apr25"
503145.899982262,4211111.1898901,"ELK","2015Apr25"
503138.999965583,4211072.48988792,"ELK","2015Apr25"
503133.899978118,4211063.48989416,"ELK","2015Apr25"
503025.600002282,4211281.19989238,"ELK","2015Mar18"
503028.300022109,4211281.79988544,"ELK","2015Mar18"
503025.000021722,4211269.19988893,"ELK","2015Mar18"
503021.700010356,4211292.59989132,"ELK","2015Mar18"
502980.000026069,4211290.19989108,"ELK","2015Mar18"
502986.600040852,4211295.29988685,"ELK","2015Mar18"
502985.099995021,4211304.59988693,"ELK","2015Mar18"
